doc_id,publish_time,title,content,source_name,source_url,source_sha256
PBC-OMO-20200102-1811f63222,2020-01-02 09:15:19,公开市场业务交易公告 [2020]第1号,目前银行体系流动性总量处于较高水平，可吸收央行逆回购到期等因素的影响，2020年1月2日不开展逆回购操作。中国人民银行公开市场业务操作室。二〇二〇年一月二日,中国人民银行,https://www.pbc.gov.cn/zhengcehuobisi/125207/125213/125431/125475/3953710/index.html,210f434265b75d0d70867b46575048e9a8897d901128cee2a4170d3228aea9e7
PBC-OMO-20200106-9ebd233901,2020-01-06 09:15:08,公开市场业务交易公告 [2020]第3号,2020年1月6日，中国人民银行下调金融机构存款准备金率0.5个百分点，释放长期资金8000多亿元。银行体系流动性总量处于较高水平，可吸收央行逆回购到期等因素的影响，今日不开展逆回购操作。中国人民银行公开市场业务操作室。二〇二〇年一月六日,中国人民银行,https://www.pbc.gov.cn/zhengcehuobisi/125207/125213/125431/125475/3955065/index.html,1e1de0c64fadf360379b534a28e8cfee5814df1a0b5065b702ce03175e8a2296
PBC-OMO-20200113-5b0667c5aa,2020-01-13 09:15:20,公开市场业务交易公告 [2020]第8号,目前银行体系流动性总量处于较高水平，2020年1月13日不开展逆回购操作。中国人民银行公开市场业务操作室。二〇二〇年一月十三日,中国人民银行,https://www.pbc.gov.cn/zhengcehuobisi/125207/125213/125431/125475/3957983/index.html,0e760f96b30b6786e240e8bd374d3a0a2df10581d7b7780e2c8f4ba90d5a8455
PBC-OMO-20200120-456aff2260,2020-01-20 09:46:26,公开市场业务交易公告 [2020]第14号,为对冲政府债券发行、现金投放高峰等因素的影响，维护春节前银行体系流动性合理充裕，2020年1月20日人民银行以利率招标方式开展了2500亿元逆回购操作。具体情况如下：。逆回购操作情况。期限。中标量。中标利率。14天。2500亿元。2.65%,中国人民银行,https://www.pbc.gov.cn/zhengcehuobisi/125207/125213/125431/125475/3962482/index.html,2480b6a3682c96b894ca1b85d52536fc57d1e981988ebf9debd01c6218d3a779
PBC-OMO-20200203-f9af49a747,2020-02-03 09:46:30,公开市场业务交易公告 [2020]第18号,"为对冲公开市场逆回购到期和金融市场资金集中到期等因素的影响,维护疫情防控特殊时期银行体系流动性合理充裕,2020年2月3日人民银行以利率招标方式开展了12000亿元逆回购操作。具体情况如下：。逆回购操作情况。期限。中标量。中标利率。7天。9000亿元。2.40%。14天。3000亿元。2.55%",中国人民银行,https://www.pbc.gov.cn/zhengcehuobisi/125207/125213/125431/125475/3966231/index.html,fdec2626183f0d2cce66acb0499fd48830bf9f2a3beb084845272d628f572451
PBC-OMO-20200210-ca35eb9f5a,2020-02-10 09:46:20,公开市场业务交易公告 [2020]第23号,"为对冲公开市场逆回购到期等因素的影响,维护银行体系流动性合理充裕,2020年2月10日人民银行以利率招标方式开展了9000亿元逆回购操作。具体情况如下：。逆回购操作情况。期限。中标量。中标利率。7天。7000亿元。2.40%。14天。2000亿元。2.55%",中国人民银行,https://www.pbc.gov.cn/zhengcehuobisi/125207/125213/125431/125475/3969170/index.html,fdcf95524ea5f874260a5082b4435721834f5cb4e20984b3b55786d7608d7b46
PBC-OMO-20200217-42e99bae92,2020-02-17 09:46:49,公开市场业务交易公告 [2020]第29号,为对冲央行逆回购到期等因素的影响，维护银行体系流动性合理充裕，2020年2月17日人民银行开展了2000亿元中期借贷便利（MLF）操作和1000亿元7天期逆回购操作。具体情况如下：。MLF操作情况。期限。操作量。中标利率。1年。2000亿元。3.15%,中国人民银行,https://www.pbc.gov.cn/zhengcehuobisi/125207/125213/125431/125475/3971702/index.html,9f8c554b554b5c8caeeb7c124958ad0275bc7ffedb5cc916f14810be8fa02da7
PBC-REPORT-20200219-3e254c880a,2020-02-19 09:00:00,2019年第四季度中国货币政策执行报告,附件内容为PDF格式，请确认您的计算机系统中已安装了AcrobatReader软件，否则可能无法打开。附件：2019年第四季度中国货币政策执行报告.pdf,中国人民银行,https://www.pbc.gov.cn/goutongjiaoliu/113456/113469/2025092212550619199/index.html,1e81d87de7c9d1a36c69fb8c8b55178c5cc12e9499fee0fae5dafec081c07a93
PBC-OMO-20200224-f73ea0b97f,2020-02-24 09:15:07,公开市场业务交易公告 [2020]第34号,目前银行体系流动性总量处于合理充裕水平，2020年2月24日不开展逆回购操作。中国人民银行公开市场业务操作室。二〇二〇年二月二十四日,中国人民银行,https://www.pbc.gov.cn/zhengcehuobisi/125207/125213/125431/125475/3975644/index.html,c6447e3cfa4621b0b7ed68be3467de7f5275c248db81114adaadf6d0336f04e6
PBC-OMO-20200302-f1ba26eaca,2020-03-02 09:15:48,公开市场业务交易公告 [2020]第39号,目前银行体系流动性总量处于合理充裕水平，2020年3月2日不开展逆回购操作。中国人民银行公开市场业务操作室。二〇二〇年三月二日,中国人民银行,https://www.pbc.gov.cn/zhengcehuobisi/125207/125213/125431/125475/3980084/index.html,7015c229df1f98394deb5066a212b59e4d9be2634bc1033b0add44a5b09259b0
PBC-OMO-20200309-796a49705b,2020-03-09 09:15:41,公开市场业务交易公告 [2020]第44号,目前银行体系流动性总量处于合理充裕水平，2020年3月9日不开展逆回购操作。中国人民银行公开市场业务操作室。二〇二〇年三月九日,中国人民银行,https://www.pbc.gov.cn/zhengcehuobisi/125207/125213/125431/125475/3985472/index.html,8c514ae0c79cecc081bf4ead5d3558dfad9eb29148234febfb9ed2bf5e29ff9b
PBC-OMO-20200316-d62690f872,2020-03-16 09:46:19,公开市场业务交易公告 [2020]第49号,2020年3月16日，人民银行实施定向降准，释放长期资金5500亿元。同时，开展中期借贷便利（MLF）操作1000亿元。今日不开展逆回购操作。具体情况如下：。MLF操作情况。期限。操作量。中标利率。1年。1000亿元。3.15%,中国人民银行,https://www.pbc.gov.cn/zhengcehuobisi/125207/125213/125431/125475/3989548/index.html,1c496740eb20f9442880476f31e0d80d6e6e36cd8e65ffbe96115a4e2f881db8
PBC-OMO-20200323-b8dea9160b,2020-03-23 09:15:07,公开市场业务交易公告 [2020]第54号,目前银行体系流动性总量处于合理充裕水平，2020年3月23日不开展逆回购操作。中国人民银行公开市场业务操作室。二〇二〇年三月二十三日,中国人民银行,https://www.pbc.gov.cn/zhengcehuobisi/125207/125213/125431/125475/3993166/index.html,9f20f633c530cc1670d920eccd7d5b226f02c6c0581acc4559fb18480a7d1ab8
PBC-OMO-20200330-f3fd504742,2020-03-30 09:45:05,公开市场业务交易公告 [2020]第60号,为维护银行体系流动性合理充裕，2020年3月30日人民银行以利率招标方式开展了500亿元逆回购操作。具体情况如下：。逆回购操作情况。期限。中标量。中标利率。7天。500亿元。2.20%,中国人民银行,https://www.pbc.gov.cn/zhengcehuobisi/125207/125213/125431/125475/3997424/index.html,5f32153bb6b74cd946d3f1e26945b65168e56150becc7481bd8f0e411b0d34c0
PBC-OMO-20200407-1142586bdb,2020-04-07 09:15:07,公开市场业务交易公告 [2020]第65号,目前银行体系流动性总量处于合理充裕水平，2020年4月7日不开展逆回购操作。中国人民银行公开市场业务操作室。二〇二〇年四月七日,中国人民银行,https://www.pbc.gov.cn/zhengcehuobisi/125207/125213/125431/125475/4002993/index.html,6299ade7e071631633797f7860407f7951076c4d3d887da3798b0abb0025d813
PBC-OMO-20200413-5e7425d2e1,2020-04-13 09:15:00,公开市场业务交易公告 [2020]第69号,目前银行体系流动性总量处于合理充裕水平，2020年4月13日不开展逆回购操作。中国人民银行公开市场业务操作室。二〇二〇年四月十三日,中国人民银行,https://www.pbc.gov.cn/zhengcehuobisi/125207/125213/125431/125475/4005994/index.html,0ff3ae0f71c67c7b94515e2ba28a1672237fd1d995096405344804496608c9ed
PBC-OMO-20200420-2c6f021cc6,2020-04-20 09:15:30,公开市场业务交易公告 [2020]第74号,目前银行体系流动性总量处于合理充裕水平，2020年4月20日不开展逆回购操作。中国人民银行公开市场业务操作室。二〇二〇年四月二十日,中国人民银行,https://www.pbc.gov.cn/zhengcehuobisi/125207/125213/125431/125475/4010176/index.html,99f1e6e78e6ec77f56e5ad9d9c8c2ed984f59cbf94f9bbc47ef1b7e5c92f54d7
PBC-OMO-20200427-e2048038e9,2020-04-27 09:15:03,公开市场业务交易公告 [2020]第80号,目前银行体系流动性总量处于合理充裕水平，2020年4月27日不开展逆回购操作。中国人民银行公开市场业务操作室。二〇二〇年四月二十七日,中国人民银行,https://www.pbc.gov.cn/zhengcehuobisi/125207/125213/125431/125475/4014648/index.html,2613603a8fd431be150ab193fca3cdd7c15705eb4c362f676ca3d8b8587bedaa
PBC-OMO-20200506-407c5fd16b,2020-05-06 09:15:23,公开市场业务交易公告 [2020]第84号,目前银行体系流动性总量处于合理充裕水平，2020年5月6日不开展逆回购操作。中国人民银行公开市场业务操作室。二〇二〇年五月六日,中国人民银行,https://www.pbc.gov.cn/zhengcehuobisi/125207/125213/125431/125475/4018113/index.html,8922d0484df65cf8ffdb055f682ae86db2c05e3d61079b6c2e5362f9a5cf7c5f
PBC-REPORT-20200510-69cb5c2d5a,2020-05-10 09:00:00,2020年第一季度中国货币政策执行报告,附件内容为PDF格式，请确认您的计算机系统中已安装了AcrobatReader软件，否则可能无法打开,中国人民银行,https://www.pbc.gov.cn/goutongjiaoliu/113456/113469/2025092212550684242/index.html,15b79698b35e6ce55ccf73af8c4180fc28b4aa55eca5784049cd77c83d75d627
PBC-OMO-20200511-abb023d1d1,2020-05-11 09:15:08,公开市场业务交易公告 [2020]第88号,目前银行体系流动性总量处于合理充裕水平，2020年5月11日不开展逆回购操作。中国人民银行公开市场业务操作室。二〇二〇年五月十一日,中国人民银行,https://www.pbc.gov.cn/zhengcehuobisi/125207/125213/125431/125475/4021028/index.html,25f63e833299f43d729f5c64cab5989b7c8ce719e77b042c921bdb22b9b52c21
PBC-OMO-20200518-a05c46a59f,2020-05-18 09:15:10,公开市场业务交易公告 [2020]第94号,目前银行体系流动性总量处于合理充裕水平，2020年5月18日不开展逆回购操作。中国人民银行公开市场业务操作室。二〇二〇年五月十八日,中国人民银行,https://www.pbc.gov.cn/zhengcehuobisi/125207/125213/125431/125475/4024550/index.html,30cee3f3aec6207e4220a7a741c8e133ef6f8514d614d9ce1a71b38266d0241c
PBC-OMO-20200525-74702ec5e4,2020-05-25 09:15:10,公开市场业务交易公告 [2020]第99号,目前银行体系流动性总量处于合理充裕水平，2020年5月25日不开展逆回购操作。中国人民银行公开市场业务操作室。二〇二〇年五月二十五日,中国人民银行,https://www.pbc.gov.cn/zhengcehuobisi/125207/125213/125431/125475/4027549/index.html,da3fe5f66e0b052a922c8169cc4f0acbafd5aa5665a5d2330a99585113a15ac1
PBC-OMO-20200601-ad3b5a8993,2020-06-01 09:15:51,公开市场业务交易公告 [2020]第104号,目前银行体系流动性总量处于合理充裕水平，2020年6月1日不开展逆回购操作。中国人民银行公开市场业务操作室。二〇二〇年六月一日,中国人民银行,https://www.pbc.gov.cn/zhengcehuobisi/125207/125213/125431/125475/4031248/index.html,c3239a808be000b8a65f888e7fd62707b01d6e2789495c3bd2b6ff9c243212b7
PBC-OMO-20200608-a529c4a6c7,2020-06-08 09:45:40,公开市场业务交易公告 [2020]第109号,为维护银行体系流动性合理充裕，2020年6月8日人民银行以利率招标方式开展了1200亿元逆回购操作。具体情况如下：。逆回购操作情况。期限。中标量。中标利率。7天。1200亿元。2.20%,中国人民银行,https://www.pbc.gov.cn/zhengcehuobisi/125207/125213/125431/125475/4035281/index.html,4392b07141b502b1acf9e73e19a98ba11dc4e8e5176331a8366ee707ab2f954b
PBC-OMO-20200615-dc914af46b,2020-06-15 09:20:30,公开市场业务交易公告 [2020]第114号,2020年6月15日，为维护银行体系流动性合理充裕，人民银行开展2000亿元中期借贷便利（MLF）操作，充分满足了金融机构需求。今日无逆回购操作。具体情况如下：。MLF操作情况。期限。操作量。中标利率。1年。2000亿元。2.95%,中国人民银行,https://www.pbc.gov.cn/zhengcehuobisi/125207/125213/125431/125475/4039132/index.html,deed89096a67566bfb20467af7bfe5e16bcf1f19bf6c68aaafc0b6c45e970e6d
PBC-OMO-20200622-095f96ccf6,2020-06-22 09:20:30,公开市场业务交易公告 [2020]第119号,为维护半年末流动性平稳，2020年6月22日人民银行以利率招标方式开展了1200亿元逆回购操作。具体情况如下：。逆回购操作情况。期限。中标量。中标利率。7天。400亿元。2.20%。14天。800亿元。2.35%。中国人民银行公开市场业务操作室。二〇二〇年六月二十二日,中国人民银行,https://www.pbc.gov.cn/zhengcehuobisi/125207/125213/125431/125475/4043053/index.html,3ad3bdbc3815492d028f0c185c14dc5420ab2092867d3d76f8df25d72deb5522
PBC-OMO-20200629-652e0799ef,2020-06-29 09:00:30,公开市场业务交易公告 [2020]第124号,临近月末财政支出力度加大，银行体系流动性总量处于合理充裕水平，2020年6月29日不开展逆回购操作。中国人民银行公开市场业务操作室。二〇二〇年六月二十九日,中国人民银行,https://www.pbc.gov.cn/zhengcehuobisi/125207/125213/125431/125475/4046279/index.html,ae9477113964291f0504920ac3f5dacc074ed465bc3d93ffec7dceaf16d9a2a2
PBC-OMO-20200706-fc7f788cd6,2020-07-06 09:00:30,公开市场业务交易公告 [2020]第129号,目前银行体系流动性总量处于较高水平，可吸收央行逆回购到期、金融机构缴存法定存款准备金等因素的影响，2020年7月6日不开展逆回购操作。中国人民银行公开市场业务操作室。二〇二〇年七月六日,中国人民银行,https://www.pbc.gov.cn/zhengcehuobisi/125207/125213/125431/125475/4050390/index.html,58dc80447fd4ea31d5cb0d96bcb36e40dc7b55cfa6dfdcb2b52793347295e2d5
PBC-OMO-20200713-697ff4e20f,2020-07-13 09:20:30,公开市场业务交易公告 [2020]第134号,为维护银行体系流动性合理充裕，2020年7月13日人民银行以利率招标方式开展了500亿元逆回购操作。具体情况如下：。逆回购操作情况。期限。中标量。中标利率。7天。500亿元。2.20%,中国人民银行,https://www.pbc.gov.cn/zhengcehuobisi/125207/125213/125431/125475/4055365/index.html,14d2291ebd24ab9b70a478b97f01a48e694f5cdf4f240fb29f0c39faf37c19ea
PBC-OMO-20200720-5df0f1293e,2020-07-20 09:20:30,公开市场业务交易公告 [2020]第139号,为维护银行体系流动性合理充裕，2020年7月20日人民银行以利率招标方式开展了1000亿元逆回购操作。具体情况如下：。逆回购操作情况。期限。中标量。中标利率。7天。1000亿元。2.20%,中国人民银行,https://www.pbc.gov.cn/zhengcehuobisi/125207/125213/125431/125475/4058981/index.html,799ee07b1e5997cf8b43b0bf29c59fa5e49ceaf4cd0ec4c96b33a984b3266206
PBC-OMO-20200727-71b5b54100,2020-07-27 09:20:30,公开市场业务交易公告 [2020]第144号,为维护银行体系流动性合理充裕，2020年7月27日人民银行以利率招标方式开展了1000亿元逆回购操作。具体情况如下：。逆回购操作情况。期限。中标量。中标利率。7天。1000亿元。2.20%,中国人民银行,https://www.pbc.gov.cn/zhengcehuobisi/125207/125213/125431/125475/4062399/index.html,fb4ba2ca53617ce8fa70772ec13a135fb4e6b55e9d929fd8c0ba0a75b2c3ea19
PBC-OMO-20200803-9a15a0241b,2020-08-03 09:00:30,公开市场业务交易公告 [2020]第149号,目前银行体系流动性总量处于合理充裕水平，2020年8月3日不开展逆回购操作。中国人民银行公开市场业务操作室。二〇二〇年八月三日,中国人民银行,https://www.pbc.gov.cn/zhengcehuobisi/125207/125213/125431/125475/4066334/index.html,0dbca1ccea5aad8afbaa9c6e031319212795cf21d7fabe5673701b5cfe6ddd6f
PBC-REPORT-20200806-714818d7bc,2020-08-06 09:00:00,2020年第二季度中国货币政策执行报告,附件内容为PDF格式，请确认您的计算机系统中已安装了AcrobatReader软件，否则可能无法打开。2020年第二季度中国货币政策执行报告.pdf,中国人民银行,https://www.pbc.gov.cn/goutongjiaoliu/113456/113469/2025092212550887289/index.html,5812aa55ceaf7bd91a25c6cd0b08b2c41b12184854668eb4b933cec07b154bd0
PBC-OMO-20200810-11114be592,2020-08-10 09:20:30,公开市场业务交易公告 [2020]第154号,为维护银行体系流动性合理充裕，2020年8月10日人民银行以利率招标方式开展了100亿元逆回购操作。具体情况如下：。逆回购操作情况。期限。中标量。中标利率。7天。100亿元。2.20%,中国人民银行,https://www.pbc.gov.cn/zhengcehuobisi/125207/125213/125431/125475/4069160/index.html,dd551048573d2a3c5ab2c448ca9426c26e6abd12e35bfdf55ea6b2b0f982a465
PBC-OMO-20200817-eeb710a753,2020-08-17 09:20:30,公开市场业务交易公告 [2020]第160号,"2020年8月17日，人民银行开展7000亿元中期借贷便利（MLF）操作。此次MLF操作是对本月两笔MLF到期的一次性续做，充分满足了金融机构需求。同时,今日开展500亿元逆回购操作。具体情况如下：。MLF操作情况。期限。操作量。中标利率。1年。7000亿元。2.95%",中国人民银行,https://www.pbc.gov.cn/zhengcehuobisi/125207/125213/125431/125475/4072750/index.html,6af07a3e3a271f33077377fac0d562f74fc73fe8ff6b3b9fd093b4c17496af44
PBC-OMO-20200824-04581ec39b,2020-08-24 09:20:30,公开市场业务交易公告 [2020]第165号,为维护银行体系流动性合理充裕，2020年8月24日人民银行以利率招标方式开展了1600亿元逆回购操作。具体情况如下：。逆回购操作情况。期限。中标量。中标利率。7天。1000亿元。2.20%。14天。600亿元。2.35%,中国人民银行,https://www.pbc.gov.cn/zhengcehuobisi/125207/125213/125431/125475/4075945/index.html,3699f00ffbf7dfc4ee64b26446489edbc071e81a3f26d74dcb0cd062780b9a80
PBC-OMO-20200831-58c5c2ca23,2020-08-31 09:20:30,公开市场业务交易公告 [2020]第170号,为维护银行体系流动性合理充裕，2020年8月31日人民银行以利率招标方式开展了200亿元逆回购操作。具体情况如下：。逆回购操作情况。期限。中标量。中标利率。7天。200亿元。2.20%,中国人民银行,https://www.pbc.gov.cn/zhengcehuobisi/125207/125213/125431/125475/4079259/index.html,c342ae142dc6f969e7dbf88ae92271ad54b24c4ebcd53f5f67e7bc7556d7993b
PBC-OMO-20200907-c5050a99a9,2020-09-07 09:20:30,公开市场业务交易公告 [2020]第175号,为维护银行体系流动性合理充裕，2020年9月7日人民银行以利率招标方式开展了1000亿元逆回购操作。具体情况如下：。逆回购操作情况。期限。中标量。中标利率。7天。1000亿元。2.20%,中国人民银行,https://www.pbc.gov.cn/zhengcehuobisi/125207/125213/125431/125475/4087110/index.html,163ec82091ddfce6eaa96562f930aea126d7a3abd3280e0216d3965431be8075
PBC-OMO-20200914-f95ed347c3,2020-09-14 09:20:30,公开市场业务交易公告 [2020]第180号,为维护银行体系流动性合理充裕，2020年9月14日人民银行以利率招标方式开展了800亿元逆回购操作。具体情况如下：。逆回购操作情况。期限。中标量。中标利率。7天。800亿元。2.20%,中国人民银行,https://www.pbc.gov.cn/zhengcehuobisi/125207/125213/125431/125475/4092999/index.html,3d521e4eb764bcaa17200203d87fd9dda7caa94f06c2a62bc687d0f1a0ea16ee
PBC-REPORT-20200915-8a0758479b,2020-09-15 09:00:00,《中国货币政策执行报告》增刊——有序推进贷款市场报价利率改革,附件内容为PDF格式，请确认您的计算机系统中已安装了AcrobatReader软件，否则可能无法打开。附件：《中国货币政策执行报告》增刊——有序推进贷款市场报价利率改革.pdf,中国人民银行,https://www.pbc.gov.cn/goutongjiaoliu/113456/113469/2025092212550956492/index.html,70bcac5d45c1844996ed75e0e34b8fb2149ded2ca8b284452770d394a46bb58d
PBC-OMO-20200921-2d6d59e322,2020-09-21 09:20:30,公开市场业务交易公告 [2020]第185号,"为对冲政府债券发行缴款等因素的影响,维护季末流动性平稳，2020年9月21日,人民银行在开展中央国库现金管理商业银行定期存款操作800亿元的基础上,以利率招标方式开展了1400亿元逆回购操作。具体情况如下：。逆回购操作情况。期限。中标量。中标利率。7天。1000亿元。2.20%。14天。400亿元。2.35%",中国人民银行,https://www.pbc.gov.cn/zhengcehuobisi/125207/125213/125431/125475/4099248/index.html,339ffdacd802299b3ac19172761bb2d3c83301610558e3619cdc344207c45b26
PBC-OMO-20200928-61471d8d40,2020-09-28 09:20:30,公开市场业务交易公告 [2020]第192号,为维护季末流动性平稳，2020年9月28日人民银行以利率招标方式开展了400亿元逆回购操作。具体情况如下：。逆回购操作情况。期限。中标量。中标利率。14天。400亿元。2.35%,中国人民银行,https://www.pbc.gov.cn/zhengcehuobisi/125207/125213/125431/125475/4104090/index.html,1f2102e3e8c9f45f8d0bfe95c3c448bfb86116ebbcd41feb970a952f283bdb24
PBC-OMO-20201009-d8888a1572,2020-10-09 09:00:30,公开市场业务交易公告 [2020]第195号,目前银行体系流动性总量处于较高水平，2020年10月9日不开展逆回购操作。中国人民银行公开市场业务操作室。二〇二〇年十月九日,中国人民银行,https://www.pbc.gov.cn/zhengcehuobisi/125207/125213/125431/125475/4106924/index.html,3a2f47b37d8db720137388d1d16d724976f0d6341c61a7c46118f304ec505b93
PBC-OMO-20201012-f3e743f4ff,2020-10-12 09:00:30,公开市场业务交易公告 [2020]第197号,目前银行体系流动性总量处于较高水平，2020年10月12日不开展逆回购操作。中国人民银行公开市场业务操作室。二〇二〇年十月十二日,中国人民银行,https://www.pbc.gov.cn/zhengcehuobisi/125207/125213/125431/125475/4108193/index.html,2aaa6ca606fc25f480a9f7f53306662a4c76dd5b9b528e87ce3fb4de9763dc61
PBC-OMO-20201019-27e7caa70e,2020-10-19 09:20:30,公开市场业务交易公告 [2020]第202号,为维护银行体系流动性合理充裕，2020年10月19日人民银行以利率招标方式开展了500亿元逆回购操作。具体情况如下：。逆回购操作情况。期限。中标量。中标利率。7天。500亿元。2.20%,中国人民银行,https://www.pbc.gov.cn/zhengcehuobisi/125207/125213/125431/125475/4111716/index.html,74b67f0b9b9f6bec5d7db4bffced542fdb39745ae741a247ba44fcfb53307b08
PBC-OMO-20201026-028aaf8ec4,2020-10-26 09:20:30,公开市场业务交易公告 [2020]第207号,"为维护银行体系流动性合理充裕，2020年10月26日,人民银行在开展中央国库现金管理商业银行定期存款操作500亿元的基础上,以利率招标方式开展了500亿元逆回购操作。具体情况如下：。逆回购操作情况。期限。中标量。中标利率。7天。500亿元。2.20%",中国人民银行,https://www.pbc.gov.cn/zhengcehuobisi/125207/125213/125431/125475/4115121/index.html,0e47fe7e2f8aca2d864e4ac9737fff0e6d610897feb604f999225695563b0ea5
PBC-OMO-20201102-2c070b5911,2020-11-02 09:20:30,公开市场业务交易公告 [2020]第212号,为维护银行体系流动性合理充裕，2020年11月2日人民银行以利率招标方式开展了500亿元逆回购操作。具体情况如下：。逆回购操作情况。期限。中标量。中标利率。7天。500亿元。2.20%,中国人民银行,https://www.pbc.gov.cn/zhengcehuobisi/125207/125213/125431/125475/4118861/index.html,ab0426321282d76f92a4e7f5b5962541061dffe185ed3c84366e23fb1f49c9b6
PBC-OMO-20201109-a922861bd9,2020-11-09 09:00:30,公开市场业务交易公告 [2020]第217号,目前银行体系流动性总量处于合理充裕水平，2020年11月9日不开展逆回购操作。中国人民银行公开市场业务操作室。二〇二〇年十一月九日,中国人民银行,https://www.pbc.gov.cn/zhengcehuobisi/125207/125213/125431/125475/4122329/index.html,525268458bade7f71992bc9354e14fdaea803d54b78f2d891babebb6f8784785
PBC-OMO-20201116-3afbe9e1a5,2020-11-16 09:20:30,公开市场业务交易公告 [2020]第223号,"为维护银行体系流动性合理充裕,2020年11月16日人民银行开展8000亿元中期借贷便利（MLF）操作（含对11月5日和16日两次MLF到期的续做）。今日无逆回购操作。具体情况如下：。MLF操作情况。期限。操作量。中标利率。1年。8000亿元。2.95%",中国人民银行,https://www.pbc.gov.cn/zhengcehuobisi/125207/125213/125431/125475/4126082/index.html,8d621ee75de7eb73f18e27a7e28f12444650a66729fd36b2f259a2accf11e575
PBC-OMO-20201123-d7366712e4,2020-11-23 09:20:30,公开市场业务交易公告 [2020]第228号,为维护银行体系流动性合理充裕，2020年11月23日人民银行以利率招标方式开展了400亿元逆回购操作。具体情况如下：。逆回购操作情况。期限。中标量。中标利率。7天。400亿元。2.20%,中国人民银行,https://www.pbc.gov.cn/zhengcehuobisi/125207/125213/125431/125475/4131445/index.html,a77f5cc6c76df5e1e19929ac7bac5774400bdb3f4cf139dc39f9951240958606
PBC-REPORT-20201126-f39f3fe962,2020-11-26 09:00:00,2020年第三季度中国货币政策执行报告,附件内容为PDF格式，请确认您的计算机系统中已安装了AcrobatReader软件，否则可能无法打开。附件：2020年第三季度中国货币政策执行报告.pdf,中国人民银行,https://www.pbc.gov.cn/goutongjiaoliu/113456/113469/2025092212551189478/index.html,3a530db2fde50dcd12e4dbd39d1b496b6944df15292fa83e5c7fbea869876a75
PBC-OMO-20201130-729faea8ff,2020-11-30 09:20:30,公开市场业务交易公告 [2020]第233号,"为维护月末流动性平稳，2020年11月30日人民银行开展2000亿元中期借贷便利（MLF）操作和1500亿元逆回购操作。具体情况如下：。MLF操作情况。期限。操作量。中标利率。1年。2000亿元。2.95%。逆回购操作情况。期限。中标量。中标利率。7天。1500亿元。2.20%。  。此外,人民银行将于12月15日开展中期借贷便利（MLF）操作（含对12月7日和16日两次MLF到期的一次性续做），具体操作金额将根据市场需求等情况确定。中国人民银行公开市场业务操作室。二〇二〇年十一月三十日",中国人民银行,https://www.pbc.gov.cn/zhengcehuobisi/125207/125213/125431/125475/4135750/index.html,9b25ca244cf3d06bb0e92dace323074375025d1381ea6c16ea9d8129fe00b420
PBC-OMO-20201207-431bcf21cd,2020-12-07 09:20:30,公开市场业务交易公告 [2020]第238号,为维护银行体系流动性合理充裕，2020年12月7日人民银行以利率招标方式开展了500亿元逆回购操作。具体情况如下：。逆回购操作情况。期限。中标量。中标利率。7天。500亿元。2.20%,中国人民银行,https://www.pbc.gov.cn/zhengcehuobisi/125207/125213/125431/125475/4139095/index.html,240237382f77e4d4c6db2dd89dd52b2c1be7a5d1969b8904417e9d18dff216ad
PBC-OMO-20201214-d45b405d3d,2020-12-14 09:20:30,公开市场业务交易公告 [2020]第243号,为维护银行体系流动性合理充裕，2020年12月14日人民银行以利率招标方式开展了200亿元逆回购操作。具体情况如下：。逆回购操作情况。期限。中标量。中标利率。7天。200亿元。2.20%,中国人民银行,https://www.pbc.gov.cn/zhengcehuobisi/125207/125213/125431/125475/4142974/index.html,4dbaec5efe4f0c156ec04e699619639df226bd0093eced7a4fb45768c518b402
PBC-OMO-20201221-b8da2ac4a4,2020-12-21 09:20:30,公开市场业务交易公告 [2020]第248号,为维护年末流动性平稳，2020年12月21日人民银行以利率招标方式开展了1100亿元逆回购操作。具体情况如下：。逆回购操作情况。期限。中标量。中标利率。7天。100亿元。2.20%。14天。1000亿元。2.35%,中国人民银行,https://www.pbc.gov.cn/zhengcehuobisi/125207/125213/125431/125475/4146901/index.html,b129fdf58b838960a858b27a4b524bc48b495706f7320201fbb5227f523cd321
PBC-OMO-20201228-01c77a3617,2020-12-28 09:20:30,公开市场业务交易公告 [2020]第254号,为维护年末流动性平稳，2020年12月28日人民银行以利率招标方式开展了200亿元逆回购操作。具体情况如下：。逆回购操作情况。期限。中标量。中标利率。7天。200亿元。2.20%,中国人民银行,https://www.pbc.gov.cn/zhengcehuobisi/125207/125213/125431/125475/4153550/index.html,51eb7ef41e5f429a7c2cf79bd287e87cdffb9a1e9ce332ef72c89aeb5db2f40c
PBC-OMO-20210104-58ba82fc6e,2021-01-04 09:20:30,公开市场业务交易公告 [2021]第1号,为维护银行体系流动性合理充裕，2021年1月4日人民银行以利率招标方式开展了200亿元逆回购操作。具体情况如下：。逆回购操作情况。期限。中标量。中标利率。7天。200亿元。2.20%,中国人民银行,https://www.pbc.gov.cn/zhengcehuobisi/125207/125213/125431/125475/4157082/index.html,014de13f27d87e039eae66ba4847e98fc7fdcf863bede089185be5e1414486bb
